Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.707421548,5.243457099,5.427022703,5.634538738,5.450366842,5.502854322,5.111675971,4.835918545,4.985657137,5.275844392,4.706960235,4.851600551,4.785686883,4.724171575,4.623540931,..,..,4.906451299,4.716097326,..
Late-demographic dividend,LTE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.532014268,3.860901228,3.392072989,4.648712145,6.365511214,6.265459051,6.461278521,6.532272629,7.634462297,3.622807934,4.545151338,5.796188472,3.630354539,2.74633665,2.627169244,2.478655902,2.309117402,3.265946342,2.584625326,..
Latin America & Caribbean,LCN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.139128704,8.725205613,9.084922124,8.920233677,8.380971238,7.918313347,7.249677604,6.870490291,6.498067572,7.491675378,6.958046646,6.480816396,6.395173951,6.319193509,6.148178294,6.698529396,7.80783753,8.081830123,7.947736066,8.061846297
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,8.878625152,9.436646781,9.052407407,8.06798086,8.009324098,6.811892036,7.011620755,6.439802019,7.460314605,..,6.362671896,6.386020471,6.140972307,5.957183067,6.458782495,7.856661361,8.187234387,8.400884909,..
Latin America & Caribbean,LCN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.586043728,6.041490115,5.503365872,5.759740767,7.283033407,6.895279591,7.656248079,7.135991414,8.778552726,3.742603787,5.443413322,5.990888943,4.355873016,3.366444485,3.030703069,2.773860355,3.80309427,3.874318091,3.170851852,..
Latin America & Caribbean (excluding high income),LAC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.116946956,8.657737291,9.028148511,8.867745501,8.326656087,7.866185536,7.184926647,6.815887064,6.403158864,7.361603134,6.884616035,6.433894468,6.372248859,6.310423742,6.118142825,6.70598051,7.862140005,8.146434699,8.001678259,8.126516874
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,8.722756785,9.307015525,8.922121396,7.919565241,7.902968886,6.665874002,6.93360313,6.311686484,7.299874989,..,6.308187045,6.362632217,6.121772678,5.914328197,6.452868105,7.924212398,8.252883291,8.475175727,..
Latin America & Caribbean (excluding high income),LAC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,36.17030023,37.24616273,41.51789833,43.04644086,37.7084199,28.5278597,24.01831494,23.14079046,21.04661545,23.76962847,22.59846808,22.76326334,25.17798606,27.14317652,29.25146396,34.81567061,36.38079399,34.21054793,37.57264927,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.400736528,4.381308128,4.262006455,5.54540898,7.517547084,6.41803758,6.707759436,7.254673383,8.367910329,3.845133341,5.292653853,5.950277795,4.210899992,3.466200701,3.023455573,2.760327672,3.678068144,4.111255299,3.056263806,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.21207213,8.804892921,9.183947247,9.03250606,8.496090506,8.013141745,7.331108189,6.946556098,6.564851678,7.559833455,6.989474569,6.489922564,6.403343598,6.328551657,6.168158237,6.746618535,7.888882011,8.178796638,8.046217475,8.165169864
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,8.967759254,9.55369475,9.172679138,8.182212474,8.110535393,6.889392356,7.093424135,6.508356428,7.530739949,..,6.369697902,6.394690706,6.147231141,5.974513994,6.508966038,7.833544779,8.176737987,8.397786948,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.592616705,2.285250163,5.095264415,4.943179492,6.775120953,11.17984157,12.44478755,20.12542247,11.72528904,-9.729898805,-0.40440031,6.403878859,3.61925477,1.637716708,1.783290149,0.00222371,0.858465884,2.9805938,3.976761626,..
Latvia,LVA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3.592616705,2.285250163,5.095264415,4.943179492,6.775120953,11.17984157,12.44478755,20.12542247,11.72528904,-9.729898805,-0.40440031,6.403878859,3.61925477,1.637716708,1.783290149,0.00222371,0.858465884,2.9805938,3.976761626,..
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.21100044,13.8210001,13.82900047,12.06099987,11.70800018,10.03299999,7.03000021,6.052000046,7.738999844,17.51499939,19.48200035,16.20599937,15.04699993,11.86699963,10.84599972,9.873000145,9.642999649,8.715000153,7.412000179,6.519999981
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.21080017,13.82110023,13.82890034,12.06110001,11.70839977,10.03299999,7.029699802,6.051599979,7.738900185,17.51469994,19.4822998,16.20639992,15.04669952,11.86740017,10.84630013,9.873000145,9.642900467,8.715000153,7.41230011,..
Latvia,LVA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.766693522,5.198407939,4.755219654,7.291556401,7.026301662,6.992795695,7.279895282,6.593733737,9.716668195,2.539692061,7.043211894,8.999284645,5.645074068,4.177189014,3.404692584,4.136696739,3.626466656,4.448444279,2.973636463,..
Least developed countries: UN classification,LDC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.156880316,4.216051389,4.359632496,4.475354232,4.438247884,4.403949933,4.220365258,4.185160338,4.15756614,4.415081856,4.466602112,4.443122192,4.422566058,4.456785808,4.397886131,4.417204495,4.43716757,4.428566571,4.355617159,4.348273014
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-2.087983147,-1.525151547,4.921187921,1.581252489,-0.943340806,-1.08952996,0.883364953,3.174303887,7.557046234,10.29365481,0.23723353,3.361870644,7.44534252,3.25491109,1.144341683,3.046299654,0.911477035,3.633237863,5.866428279,..
Lebanon,LBN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,-2.087983147,-1.525151547,4.921187921,1.581252489,-0.943340806,-1.08952996,0.883364953,3.174303887,7.557046234,10.29365481,0.23723353,3.361870644,7.44534252,3.25491109,1.144341683,3.046299654,0.911477035,3.633237863,5.866428279,..
Lebanon,LBN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.300000191,8.180999756,8.130999565,8.022999763,7.849999905,8.288000107,8.62899971,8.979999542,7.438000202,6.355000019,6.419000149,6.421999931,6.434999943,6.452000141,6.395999908,6.356999874,6.309000015,6.224999905,6.143000126,6.229000092
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,7.849999905,..,..,8.979999542,..,6.354991913,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,57.3052565,77.06176474,95.76737981,113.5913993,112.1308313,107.0357865,109.1289492,101.1928083,148.4058218,130.8991189,126.1435403,124.6741826,126.5666288,133.1384999,134.826182,136.8768345,139.9753846,138.683077,145.1098085,..
Lesotho,LSO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.300218213,11.47305454,14.20693256,2.438813172,9.600392525,5.922842941,9.310988873,-5.374387154,12.55879066,1.246460826,9.607199827,8.453067726,2.432165762,8.854955035,12.86900069,9.881511129,2.985361642,3.327618113,4.393190876,..
Lesotho,LSO,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6.300218213,11.47305454,14.20693256,2.438813172,9.600392525,5.922842941,9.310988873,-5.374387154,12.55879066,1.246460826,9.607199827,8.453067726,2.432165762,8.854955035,12.86900069,9.881511129,2.985361642,3.327618113,4.393190876,..
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,35.26800156,34.36899948,33.62900162,32.77000046,31.7859993,30.7840004,29.63500023,28.5510006,27.66799927,27.4640007,26.81399918,26.04199982,25.30200005,24.57999992,24.47100067,24.3939991,24.29999924,24.13400078,23.97100067,23.40500069
Lesotho,LSO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,35.45999908,..,..,..,..,24.57999992,..,..,..,..,..,..
Lesotho,LSO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,68.08219572,57.30167317,63.43663772,42.64732749,37.31214838,30.51620622,29.30557279,28.81784205,29.36155498,32.96364102,26.27914785,24.67383347,28.35487267,31.34824389,30.77822425,31.84623443,33.6694523,32.3044358,29.22416722,..
Liberia,LBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,0.720027494,-1.392728846,15.51149136,16.85827722,0.490010865,9.134885392,12.01764253,17.32634788,-2.722842101,6.512001318,10.9234478,5.070422076,3.69064999,1.796854228,1.049618321,4.850799608,-2.182014585,-1.85292811,..
Liberia,LBR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,0.720027494,-1.392728846,15.51149136,16.85827722,0.490010865,9.134885392,12.01764253,17.32634788,-2.722842101,6.512001318,10.9234478,5.070422076,3.69064999,1.796854228,1.049618321,4.850799608,-2.182014585,-1.85292811,..
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.276000023,2.275000095,2.309000015,2.312000036,2.282000065,2.242000103,2.161999941,2.094000101,2.072999954,2.226999998,2.266000032,2.237999916,2.214999914,2.196000099,2.131999969,2.078999996,3.08100009,3.003999949,2.931999922,2.813999891
Liberia,LBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,2.26609993,..,19.51939964,..,2.078900099,2.078900099,3.080600023,..,..,..
Liberia,LBR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,367.1077307,405.0659656,431.5824477,610.4518578,528.599561,497.930343,433.4838141,309.9743666,201.7892686,113.9755721,23.03154922,19.72765972,19.81078348,19.24693347,24.42102636,29.18802481,32.374187,38.44869689,44.66293589,..
Libya,LBY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,13.30692472,7.184917534,27.24724117,14.36260188,22.60535308,28.56853571,9.46070039,11.02016968,21.82955491,-25.31279599,14.16106783,18.25071664,8.980670119,-6.66792158,-17.30902884,-19.39851239,-2.557563462,14.42983105,15.82659833,..
Libya,LBY,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,13.30692472,7.184917534,27.24724117,14.36260188,22.60535308,28.56853571,9.46070039,11.02016968,21.82955491,-25.31279599,14.16106783,18.25071664,8.980670119,-6.66792158,-17.30902884,-19.39851239,-2.557563462,14.42983105,15.82659833,..
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.0340004,19.02899933,19.13199997,19.14299965,19.04899979,18.9279995,18.67200089,18.44799995,18.37299919,18.87700081,18.99900055,19.00499916,19.03000069,19.06299973,18.95599937,18.88100052,18.78899956,18.62700081,18.46800041,18.56299973
Libya,LBY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,19.03000069,..,..,..,..,..,..,..
Libya,LBY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.552523977,0.985854942,0.650820776,0.632557217,0.810167293,1.190569632,1.314880476,6.58173838,-2.11669208,-9.900663628,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,1.552523977,0.985854942,0.650820776,0.632557217,0.810167293,1.190569632,1.314880476,6.58173838,-2.11669208,-9.900663628,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.269999981,1.120000005,1.450000048,2.109999895,2.400000095,2.660000086,2.460000038,2.00999999,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.280474923,-0.321999338,0.316685364,-0.807966349,2.688245403,6.89836196,6.743987778,8.567987654,9.704806953,-3.295134246,2.272877199,5.377619819,2.777110454,1.353651044,0.918221819,0.091326904,1.613621739,4.251941172,3.319778756,..
Lithuania,LTU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,1.280474923,-0.321999338,0.316685364,-0.807966349,2.688245403,6.89836196,6.743987778,8.567987654,9.704806953,-3.295134246,2.272877199,5.377619819,2.777110454,1.353651044,0.918221819,0.091326904,1.613621739,4.251941172,3.319778756,..
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.93099976,16.84000015,13.00800037,12.8739996,10.68400002,8.324999809,5.78000021,4.25,5.826000214,13.78499985,17.81399918,15.39000034,13.36499977,11.77000046,10.69799995,9.119999886,7.861999989,7.072999954,6.146999836,6.352000237
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.93109989,16.83959961,13.00800037,12.87450027,10.6843996,8.32460022,5.780399799,4.25,5.825900078,13.78499985,17.81410027,15.39039993,13.36480045,11.76990032,10.69810009,9.119999886,7.862100124,7.073200226,6.147099972,..
Lithuania,LTU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.635438474,5.558574737,4.533175759,5.539337447,7.283033407,6.895279591,8.000910822,6.944418254,9.993714381,3.520722619,6.688457062,8.189682667,5.098181542,3.366824642,3.027301235,2.479902093,3.149226769,4.049583205,3.456602611,..
Low & middle income,LMY,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.598322709,5.702473664,5.905750678,5.967659187,5.798480709,5.727279333,5.474735255,5.298648184,5.238083875,5.561519083,5.406470577,5.340105184,5.296057355,5.316248611,5.280032198,5.421827546,5.564664542,5.564798508,5.458640549,5.522839533
Low & middle income,LMY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.944421791,..,..,..,..,5.195802809,..,..,..,..,4.623010245,..,4.736977364,..,..,..,..,..,5.283745882,..
Low & middle income,LMY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,36.14594415,35.75105097,35.45908533,34.53206706,31.02126018,26.3042355,23.98179505,23.1684734,20.75313568,22.825324,22.32136851,22.17480721,22.97914354,24.66855585,25.18435126,24.61854171,25.52774574,25.70787086,25.58172873,..
Low income,LIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.985660017,4.678362083,3.554213255,9.382388467,10.80038526,8.379218039,7.856294707,7.590323633,11.77617619,4.844383873,7.393523206,10.59867668,5.939992212,4.025024791,2.615908494,4.942814458,4.976756248,6.107889388,2.892836904,..
Low income,LIC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.173947772,4.228335521,4.296381146,4.318826147,4.22361307,4.141202166,4.099140034,4.061307223,4.069223347,4.197918804,4.297081624,4.24592606,4.197391231,4.137885445,4.041223882,4.067947823,4.028070109,3.949971133,3.875149119,3.897647693
Low income,LIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,81.3654549,83.45126107,64.64286234,64.4378835,57.75717449,48.57077349,32.6993414,29.88945715,27.56261443,28.46926772,24.75711481,23.03781001,22.215112,24.15378265,24.37271861,26.07248623,27.72228495,28.96514872,27.78290636,..
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.894822224,5.567669677,4.851176669,5.513383292,6.789412704,6.144704167,8.134878965,6.571770337,9.910402362,3.496294468,8.322268185,8.6219385,6.105768772,4.130434282,4.508410235,3.403222935,3.372386284,4.124122657,3.456602611,..
Lower middle income,LMC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.461077931,5.448334033,5.491992048,5.496861612,5.459689256,5.44983327,5.209689032,5.094428738,4.976750089,5.124763537,5.043892297,5.110290698,5.078822235,5.168739189,5.119730454,5.225338564,5.294872945,5.295427859,5.255077787,5.279075721
Lower middle income,LMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.561590171,..,..,..,..,4.345223216,..,..,..,..,3.489152992,..,3.764743921,..,..,..,..,..,4.804991671,..
Lower middle income,LMC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,47.36843225,45.36134807,43.43439846,41.06471323,37.24038492,31.05950173,26.88408788,25.5127492,24.9244946,27.06466439,24.94947713,24.59194386,26.14269611,27.2632244,27.1628798,28.54764604,28.12917091,29.00113456,29.63211601,..
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.164982431,0.457001503,1.680807451,2.682816524,2.954943752,4.19570224,7.035516524,1.490136232,3.883715797,1.398017638,3.61672254,4.773590901,2.556496668,1.695922888,2.736136861,0.184034941,0.770690202,1.716428253,2.511835998,..
Luxembourg,LUX,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2.164982431,0.457001503,1.680807451,2.682816524,2.954943752,4.19570224,7.035516524,1.490136232,3.883715797,1.398017638,3.61672254,4.773590901,2.556496668,1.695922888,2.736136861,0.184034941,0.770690202,1.716428253,2.511835998,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.345000029,1.804999948,2.621000051,3.674999952,5.112999916,4.487999916,4.730999947,4.065000057,5.059999943,5.122000217,4.361000061,4.901000023,5.139999866,5.84800005,5.852000237,6.669000149,6.290999889,5.521999836,5.585000038,5.362999916
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.345299959,1.804999948,2.620899916,3.674999952,5.113299847,4.488200188,4.730700016,4.065199852,5.060100079,5.122399807,4.360799789,4.901500225,5.140100002,5.847599983,5.852399826,6.668600082,6.290699959,5.52159977,5.585400105,..
Luxembourg,LUX,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.668362592,-1.402102504,-1.321321259,0.080768675,1.918489,5.566302075,7.805709181,8.821179079,10.09033374,0.876803987,4.779382788,7.494314381,6.929609848,7.726149593,8.638560246,4.502489384,0.907906831,2.149770169,3.53180581,..
"Macao SAR, China",MAC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,-1.668362592,-1.402102504,-1.321321259,0.080768675,1.918489,5.566302075,7.805709181,8.821179079,10.09033374,0.876803987,4.779382788,7.494314381,6.929609848,7.726149593,8.638560246,4.502489384,0.907906831,2.149770169,3.53180581,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.800000191,6.400000095,6.300000191,6,4.900000095,4.099999905,3.799999952,3.200000048,3,3.579999924,2.839999914,2.559999943,1.970000029,1.820000052,1.700000048,1.809999943,1.899999976,2,1.965999961,2.236999989
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.800000191,6.400000095,6.300000191,6,4.900000095,4.099999905,3.799999952,3.200000048,3,3.579999924,2.839999914,2.559999943,1.970000029,1.820000052,1.700000048,1.809999943,1.899999976,2,..,..
"Macao SAR, China",MAC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.233168831,7.267082121,15.2758701,2.764595892,14.30381102,18.31994277,11.46970025,27.24181832,7.486300276,6.929159084,10.21854103,10.38618714,5.466174868,5.452302448,6.731770811,6.503716692,8.960080727,4.961539757,7.582522042,..
Madagascar,MDG,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,7.233168831,7.267082121,15.2758701,2.764595892,14.30381102,18.31994277,11.46970025,27.24181832,7.486300276,6.929159084,10.21854103,10.38618714,5.466174868,5.452302448,6.731770811,6.503716692,8.960080727,4.961539757,7.582522042,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.800000191,5.349999905,5.209000111,5.010000229,3.719000101,2.619999886,2.819999933,3.030999899,3.303999901,3.861000061,4.28000021,2.019000053,0.598999977,0.93599999,1.327000022,1.784999967,1.763000011,1.725000024,1.68900001,1.758000016
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.800000191,5.349999905,..,5.010000229,..,2.619999886,..,..,..,..,4.28000021,..,0.59859997,..,..,1.7852,..,..,..,..
Madagascar,MDG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,124.1350382,93.60458092,105.036754,92.31148422,89.26506341,71.07952835,28.09107776,32.00739745,27.05397381,33.65556133,31.90925301,29.44712078,31.16430215,28.63154568,28.5540881,32.09476676,31.15533833,30.43299971,31.75824931,..
Malawi,MWI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,30.53395149,25.62246729,112.693648,10.34609429,14.84662752,10.74123602,19.96725933,4.099721432,11.96466714,7.899822531,12.12717946,14.07576137,17.65610124,27.30039651,20.88370338,20.53465854,19.54413214,13.46150517,8.599033816,..
Malawi,MWI,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,30.53395149,25.62246729,62.16465536,10.34609429,14.84662752,10.74123602,19.96725933,4.099721432,11.96466714,7.899822531,12.12717946,14.07576137,17.65610124,27.30039651,20.88370338,20.53465854,19.54413214,13.46150517,8.599033816,..
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.931000233,5.927999973,5.986000061,5.992000103,5.93900013,5.870999813,5.730000019,5.607999802,5.56799984,5.842999935,5.910999775,5.914000034,5.927999973,5.946000099,5.887000084,5.846000195,5.795000076,5.706999779,5.622000217,5.652999878
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,0.941500008,..,..,..,..,..,..,..,5.946499825,..,..,..,28.66650009,..,..
Malawi,MWI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,159.1037579,153.9598686,84.05091328,98.22747189,100.3895654,88.38269886,21.98350306,19.69156593,18.77130559,18.66035416,14.89724851,15.38223087,22.58758331,29.23669823,28.30573301,27.75964445,34.31994268,34.77454252,32.16085903,..
Malaysia,MYS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.855216844,-1.581873912,3.128883207,3.298932879,6.009282605,8.862586484,3.980931669,4.881323355,10.3889004,-5.992201553,7.266845931,5.412408084,0.999932304,0.174474486,2.467466779,1.218055737,1.658325958,3.798428738,0.711905656,..
Malaysia,MYS,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8.855216844,-1.581873912,3.128883207,3.298932879,6.009282605,8.862586484,3.980931669,4.881323355,10.3889004,-5.992201553,7.266845931,5.412408084,0.999932304,0.174474486,2.467466779,1.218055737,1.658325958,3.798428738,0.711905656,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3,3.529999971,3.480000019,3.609999895,3.539999962,3.529999971,3.319999933,3.230000019,3.339999914,3.690000057,3.25,3.049999952,3.039999962,3.109999895,2.880000114,3.099999905,3.440000057,3.410000086,3.349999905,3.323999882
